Date,AAPL,AXP,BA,CAT,CSCO,CVS,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
12/1/2014,115.07,92.14,132.39,99,27.59,90.16,92.7,#N/A N/A,188.2,98.88,161.54,37.17,108.03,60,44.55,95.78,158.16,60.52,48.62,48.845,31.26,90.08,104.44,99.06,109.69,64.5375,50.03,#N/A N/A,86.22,92.35
12/2/2014,114.63,93,132.28,99.51,27.82,90.09,93.47,#N/A N/A,190.19,98.16,162.67,37.6,108.51,61.08,44.54,95.11,160.6,60.78,48.46,49.02,31.57,91.07,104.4,99.83,109.68,65.0025,49.11,#N/A N/A,86.4,94.19
12/3/2014,115.93,91.25,131.97,100.18,27.95,89.14,93.11,#N/A N/A,190.95,98.59,164.52,37.43,107.72,61.54,43.8,95.5,162.26,60.58,48.08,49.25,31.75,90,105.19,100.8,110.99,65.4,48.79,#N/A N/A,84.94,94.95
12/4/2014,115.49,91.83,131.32,99.67,27.77,89.84,93.23,#N/A N/A,191.95,98.95,164.05,37.46,107.56,61.38,43.5,95.66,162.26,60.92,48.84,49.525,31.67,90.58,105.1,99.67,111.21,65.285,48.78,#N/A N/A,84.76,94.37
12/5/2014,115,92.65,132.21,98.78,27.5,90.7,93.76,#N/A N/A,195.45,99.64,163.27,37.67,108.51,62.7,43.53,96.31,162.27,61.49,48.42,49.665,31.99,90.38,105.2,100.33,111.29,65.8375,48.61,#N/A N/A,84.12,93.82
12/8/2014,112.4,93.56,130.28,95.25,27.23,90.76,93.8,#N/A N/A,196.62,100.43,161.86,37.2,108.52,62.67,43.14,92.61,160.93,61.88,47.695,48.86,31.97,90.76,105.84,99.92,113.05,65.775,48.9,#N/A N/A,84.23,91.7
12/9/2014,114.12,93.36,129.66,95.45,27.42,91.25,92.94,#N/A N/A,196.89,99.64,162.99,36.89,108.05,62.45,42.04,91.36,160.83,60.01,47.59,48.515,31.95,90.71,105.02,101.02,114.99,66.035,46.92,#N/A N/A,83.56,91.38
12/10/2014,111.95,92.75,124.64,93.02,26.87,90.11,91.63,#N/A N/A,192,98.94,160.51,36.42,106.24,60.68,41.6,90,158.24,59.98,46.9,48.83,31.86,90,104.26,99.09,113.5,65.43,46.18,#N/A N/A,82.98,88.67
12/11/2014,111.62,93.13,123.37,92.69,26.99,90.93,91.75,#N/A N/A,193.54,100.27,161.07,36.7,106.72,61.14,41.53,90.97,159.15,59.34,47.17,48.465,31.65,90.41,104.57,99.73,114.04,65.78,46.36,#N/A N/A,83.83,89.2
12/12/2014,109.73,91,120.77,90.5,26.855,89.94,91.49,#N/A N/A,188.82,99.78,155.38,36.225,104.43,60.04,40.91,90.62,157.12,57.72,46.95,48.085,30.95,89.55,103.16,98.76,112.15,64.195,45.58,#N/A N/A,83.81,86.6
12/15/2014,108.225,90.04,122.08,89.75,26.68,89.87,90.9,#N/A N/A,185.54,100.05,153.06,35.92,103.96,59.16,40.57,88.46,156.85,56.95,46.67,47.715,30.86,89.2,103.09,98.27,111.91,64.175,45.42,#N/A N/A,83.94,86.9
12/16/2014,106.745,88.24,124.25,89.34,26.585,92.31,90.17,#N/A N/A,183.31,97.06,151.41,35.56,102.76,58.43,40.39,88.72,159.05,56.8,45.16,46.605,30.67,89.36,103.08,95.85,113.23,63.3525,45.53,#N/A N/A,82.96,86.41
12/17/2014,109.41,90.44,125.06,89.75,26.81,94.17,91.38,#N/A N/A,185.03,98.94,151.93,36.24,104.07,59.77,41.55,91.65,160.6,57.63,45.74,47.25,31.12,90.7,104.41,99.14,113.9,64.77,46.44,#N/A N/A,84.23,89.02
12/18/2014,112.65,93.17,125.67,91.69,27.65,95.52,92.61,#N/A N/A,191.61,100.67,157.68,37.02,106.81,61.48,42.39,93.67,165.3,58.98,47.52,48.54,31.97,92,105.95,102.24,116.96,66.04,47.05,#N/A N/A,85.94,91.16
12/19/2014,111.78,92.9,126.23,91.71,27.77,95.7,92.89,#N/A N/A,193.28,101.93,158.51,36.37,105.55,61.93,41.95,93.22,165.48,59.58,47.66,47.42,31.94,92.05,105.75,102.49,115.59,65.4175,47.02,#N/A N/A,85.16,93.64
12/22/2014,112.94,93.62,128.22,92.32,28.22,97.11,94.2,#N/A N/A,194.44,103.5,161.44,37.21,106.74,61.94,42.35,93.89,167.27,58.96,47.98,47.965,32.09,92.6,106.31,103.04,117.14,66.0525,47.51,#N/A N/A,86.38,93.33
12/23/2014,112.54,93.82,130.03,93.5,28.25,97.87,94.69,#N/A N/A,195.5,103.76,162.24,37.43,104.28,62.48,42.97,94.22,166.87,57.21,48.45,47.985,31.45,93.29,106.95,102.85,117.21,66.315,47.67,#N/A N/A,86.66,94.59
12/24/2014,112.01,94.08,131.24,93.72,28.3,97.89,94.42,#N/A N/A,195.89,103.56,161.82,37.44,104.59,62.48,42.94,93.83,166.96,57.46,48.14,48.145,31.42,93.14,106.72,102.68,116.91,66.9075,47.67,#N/A N/A,86.43,93.78
12/25/2014,112.01,94.08,131.24,93.72,28.3,97.89,94.42,#N/A N/A,195.89,103.56,161.82,37.44,104.59,62.48,42.94,93.83,166.96,57.46,48.14,48.145,31.42,93.14,106.72,102.68,116.91,66.9075,47.67,#N/A N/A,86.43,93.78
12/26/2014,113.99,94.29,131.63,94.23,28.35,98.25,95.03,#N/A N/A,195.45,103.75,162.34,37.55,105.06,62.55,42.96,94.78,166.26,57.78,47.88,48.415,31.65,93.46,106.7,102.55,117.24,66.655,47.86,#N/A N/A,86.91,93.21
12/29/2014,113.91,94.27,132.29,93.71,28.46,97.55,95.5,#N/A N/A,196.19,104.53,160.51,37.18,105.33,62.96,42.86,95.04,166.71,57.73,47.45,48.65,31.39,92.64,106.95,102.33,116.86,66.3575,47.55,#N/A N/A,86.64,93.07
12/30/2014,112.52,94.27,131.83,92.59,28.36,97.53,94.7,#N/A N/A,195.71,104.27,160.05,36.76,105.36,63.15,42.76,94.25,165.84,57.65,47.02,48.44,31.38,92.4,106.93,102.85,116.2,66.1375,47.33,#N/A N/A,86.79,93.02
12/31/2014,110.38,93.04,129.98,91.53,27.815,96.31,94.19,#N/A N/A,193.83,104.97,160.44,36.29,104.57,62.58,42.22,93.7,164.32,56.79,46.45,48.075,31.15,91.09,105.85,101.09,115,65.55,46.78,76.2,85.88,92.45
1/1/2015,110.38,93.04,129.98,91.53,27.815,96.31,94.19,#N/A N/A,193.83,104.97,160.44,36.29,104.57,62.58,42.22,93.7,164.32,56.79,46.45,48.075,31.15,91.09,105.85,101.09,115,65.55,46.78,76.2,85.88,92.45
1/2/2015,109.33,93.02,129.95,91.88,27.61,95.1,93.75,#N/A N/A,194.41,103.43,162.06,36.36,104.52,62.49,42.14,93.26,164.06,57.19,46.76,47.515,31.33,90.44,105.44,100.78,115.04,66.255,46.96,76,85.9,92.83
1/5/2015,106.25,90.56,129.05,87.03,27.06,94.16,92.38,#N/A N/A,188.34,101.26,159.51,35.95,103.79,60.55,42.14,92.23,160.36,58.04,46.325,46.75,31.16,90.01,104.17,99.12,113.12,64.7925,46.57,74.5,85.65,90.29
1/6/2015,106.26,88.63,127.53,86.47,27.05,94.23,91.89,#N/A N/A,184.53,100.95,156.07,35.28,103.28,58.98,42.46,92.4,158.65,60.32,45.65,46.475,31.42,89.6,103.24,98.92,111.52,64.375,47.04,74.69,86.31,89.81
1/7/2015,107.75,90.3,129.51,87.81,27.3,95.93,92.83,#N/A N/A,187.28,104.41,155.05,36.02,105.56,59.07,42.99,94.01,159.8,61.61,46.23,47.435,31.85,90.07,105,99.93,112.73,65.2375,46.19,76.6,88.6,90.72
1/8/2015,111.89,91.58,131.8,88.71,27.51,97.97,93.79,#N/A N/A,190.27,106.72,158.42,36.69,106.39,60.39,43.51,94.36,163.63,62.85,47.59,48.53,32.5,91.1,107.18,104.7,114.65,66.1125,47.18,77.55,90.47,92.23
1/9/2015,112.01,90.42,131.54,87.65,27.79,97.92,94.25,#N/A N/A,187.35,104.89,159.11,36.76,104.94,59.34,43.03,93.21,161.62,62.56,47.19,47.995,32.65,90.25,105.83,103.72,114.02,65.1325,46.76,75.67,89.35,92.1
1/12/2015,109.25,89.5,130.87,86.89,28.05,97.2,94.46,#N/A N/A,185.07,104.42,156.44,36.6,104.58,58.83,42.64,93.01,160.74,62.3,46.6,47.93,32.77,89.92,105.2,102.55,114.45,65.005,47.08,75.7,90.02,90.33
1/13/2015,110.22,89.23,131.17,86.37,28.095,97.24,95.19,#N/A N/A,184.93,103.73,156.81,36.5,104.76,58.84,42.63,92.83,160.62,62.19,46.355,47.505,32.44,90.3,105.36,103.07,114.34,65.195,47.18,75.26,89.31,90
1/14/2015,109.8,87.07,130.38,86.07,27.92,97.33,94.23,#N/A N/A,180.23,102.64,155.8,36.35,104,56.81,42.56,91.54,159.84,62.64,45.955,46.855,32.48,89.99,103.77,103.33,113.52,63.89,46.97,74.99,86.61,89.74
1/15/2015,106.82,85.88,130.14,84.32,27.41,97.17,94.35,#N/A N/A,178.49,101.01,154.57,36.19,102.49,54.99,42.38,91.38,159.66,61.88,45.48,46.405,32.4,89.86,104.21,104.46,113.52,63.2825,47.1,74.78,87.38,88.96
1/16/2015,105.99,86.04,130.78,83.86,27.68,98.74,95.18,#N/A N/A,177.23,104.12,157.14,36.45,104.04,55.93,42.53,91.49,162,63.03,46.24,46.495,32.8,91.25,106.54,105.77,116.15,63.7375,47.99,76.03,86.77,91.12
1/19/2015,105.99,86.04,130.78,83.86,27.68,98.74,95.18,#N/A N/A,177.23,104.12,157.14,36.45,104.04,55.93,42.53,91.49,162,63.03,46.24,46.495,32.8,91.25,106.54,105.77,116.15,63.7375,47.99,76.03,86.77,91.12
1/20/2015,108.72,87.26,131.22,83.97,28.07,98.37,94.74,#N/A N/A,175.63,103.25,156.95,36.09,101.29,55.71,43.16,90.8,161.94,62.61,46.39,46.805,33.1,91.19,105.84,105.62,117.53,64.21,48.18,76.05,86.69,91.09
1/21/2015,109.55,87.67,132.41,85.37,27.84,99.5,94.17,#N/A N/A,177.15,103.53,152.09,36.48,101.9,55.89,43.36,90.34,162.54,62.16,45.92,46.755,32.64,90.73,105.01,109.32,119.03,64.32,48.25,75.59,86.64,91.87
1/22/2015,112.4,84.37,135.64,86.82,28.5,100.28,95.15,#N/A N/A,182.04,106.07,155.39,36.91,103.76,57.59,43.78,90.89,165.89,62.59,47.13,47.925,32.81,91.62,108.17,113.85,120.45,64.4,47.8,76.02,88.3,92.87
1/23/2015,112.98,84.13,134.62,85.61,28.21,100.62,94.72,#N/A N/A,180.49,105.37,155.87,36.445,102.2,56.68,43.31,89.56,164.02,62.49,47.18,48.08,32.45,90.08,107,112,119.98,64.5725,47.15,75.59,88.51,90.89
1/26/2015,113.1,83.3,134.07,86.03,27.97,101.01,94.97,#N/A N/A,180.42,106.36,156.36,35.805,102.26,56.77,43,90.67,164.24,62.82,47.01,48.175,32.8,89.58,107.07,111.61,118.75,64.1325,46.96,75.84,88.63,91.76
1/27/2015,109.14,82.4,132.48,79.85,26.9,100.82,93.97,#N/A N/A,176.49,105.16,153.67,34.185,102.09,56.2,42.39,89.57,163.63,62.56,42.66,47.25,32.6,86.49,106.05,110.01,119.16,62.7475,46.35,74.93,87.53,90.95
1/28/2015,115.31,81.73,139.64,80.01,26.805,99.6,92.67,#N/A N/A,173.05,104.74,151.55,33.775,101.48,54.75,41.92,88.78,163.94,61.45,41.19,46.655,31.95,85.15,104.58,108.46,116.92,61.59,46.05,73.77,86.82,87.95
1/29/2015,118.9,82,147.78,80,27.22,100.11,93.22,#N/A N/A,175.99,107.62,155.48,34.21,102.38,55.67,42.1,93.27,166.13,62.09,42.01,47.435,31.83,85.67,104.54,109.39,116.45,62,46.11,74.57,87.72,87.58
1/30/2015,117.16,80.69,145.37,79.97,26.365,98.16,90.96,#N/A N/A,172.41,104.42,153.31,33.04,100.14,54.38,41.17,92.44,162.3,60.28,40.4,46.125,31.25,84.29,102.82,106.25,114.78,63.7275,45.71,73.75,84.98,87.42
2/2/2015,118.63,82.13,146.26,80.84,26.83,99.11,91.93,#N/A N/A,175.49,104.43,154.66,33.65,100.83,55.47,41.59,92.51,164.42,60.88,41.28,45.96,31.65,85.12,104.58,107.29,116.58,63.835,46.98,74.89,85.71,89.58
2/3/2015,118.65,83.73,147.34,83.92,27.12,100.13,94.1,#N/A N/A,180.24,107.24,158.47,33.7,102.46,56.72,41.63,93.92,165.94,61.02,41.6,46.675,32.02,85.95,106.04,107.81,118.89,64.9475,47.83,74.79,86.19,92.25
2/4/2015,119.56,83.61,147.22,81.95,26.69,100.46,101.28,#N/A N/A,178.78,108.41,156.96,33.6,101.36,56.38,41.68,94.05,164.81,59.05,41.84,46.27,32.07,85.79,106.73,107.92,117.79,66.2225,47.8,74.67,86.65,91.46
2/5/2015,119.94,84.73,148.6,83.57,27.26,100.76,102.64,#N/A N/A,180.77,108.99,157.91,33.94,102.46,56.77,41.79,94.34,166.55,59.17,42.45,46.67,32.99,86.7,107.41,108.82,120.11,67.95,47.86,74.79,87.28,92.36
2/6/2015,118.93,85.01,148,83.21,27.24,100.61,102.02,#N/A N/A,183.43,109.04,156.72,33.295,101.1,57.89,41.45,93.99,166.07,58.79,42.41,45.895,33.17,85.61,107.2,107.6,119.81,66.855,49.33,76.15,87.33,91.5
2/9/2015,119.72,84.98,147.58,84.67,27.12,99.56,101.73,#N/A N/A,182.22,108.34,155.75,32.93,99.78,57.82,41.23,92.72,164.84,58.33,42.36,45.585,33.07,85.05,105.77,106.49,119.32,66.365,49.09,76.4,85.91,91.56
2/10/2015,122.02,85.84,148.04,83.9,27.49,101.68,101.92,#N/A N/A,184.56,110.67,158.56,33.7,100.35,58.46,42.4,94.02,165.82,58.85,42.6,46.375,34.15,85.39,106.52,108.97,119.4,66.1375,49.51,76.69,87.29,91.01
2/11/2015,124.88,86.01,147.92,83.41,26.93,102.59,101.87,#N/A N/A,187.65,110.31,158.2,33.55,100.38,58.37,42.37,94.21,164.48,58.74,42.38,45.655,34.25,85.64,107.77,109.85,118.69,66.4975,49.81,79.53,86.34,90.6
2/12/2015,126.46,80.48,148.09,83.53,29.46,103,103.58,#N/A N/A,189.78,112.16,158.52,34.125,98.44,59.57,42.17,95.09,165.91,58.88,43.09,46,34.87,86.03,108.04,109.84,119.59,67.7275,49.52,79.96,85.89,92.37
2/13/2015,127.08,78.08,149.73,85.13,29.43,102.63,104.17,#N/A N/A,189,111.89,160.4,34.36,99.62,59.67,41.99,95.65,165.94,58.81,43.87,46.02,34.64,85.9,108,109.44,121.25,67.4075,49.31,78.73,85.81,93.37
2/16/2015,127.08,78.08,149.73,85.13,29.43,102.63,104.17,#N/A N/A,189,111.89,160.4,34.36,99.62,59.67,41.99,95.65,165.94,58.81,43.87,46.02,34.64,85.9,108,109.44,121.25,67.4075,49.31,78.73,85.81,93.37
2/17/2015,127.83,79.08,149.92,85.38,29.31,103.55,104.12,#N/A N/A,190.02,112,160.96,34.735,100.44,60.1,41.81,94.35,166.92,58.79,43.58,45.93,34.58,85.49,108,109.76,121.32,67.7175,49.18,78,85.96,93.05
2/18/2015,128.715,79.78,151.17,84.8,29.49,104.1,103.86,#N/A N/A,188.67,111.99,162.19,34.265,99.96,59.37,41.73,94.58,167.4,58.8,43.53,46.81,34.48,86.26,107.98,109.77,121.99,67.28,48.94,77.79,86.29,91.01
2/19/2015,128.45,78.4,153.75,83.3,29.31,102.62,103.89,#N/A N/A,189.11,110.94,163.89,34.21,100.7,59.23,42.11,94.19,167.09,58.3,43.5,46.85,34.41,85.21,107.99,110.03,122.91,67.275,48.91,77.1,83.52,89.44
2/20/2015,129.495,79.83,158.31,84.44,29.61,102.7,104.55,#N/A N/A,191.51,112.24,163.65,34.41,100.26,59.8,41.97,94.19,168.12,58.35,43.855,47.465,34.56,84.87,107.82,112.62,124.11,68.25,48.97,77.13,84.3,89.92
2/23/2015,133,80.3,154.74,83.49,29.63,103.26,104.99,#N/A N/A,190.31,112.28,162.91,33.76,100.18,59.35,41.85,94.31,168.81,58.3,44.15,47.505,34.39,85.39,107.08,116.4,123.72,68.2525,48.77,78.59,84.6,89.01
2/24/2015,132.17,80.86,154.38,84.5,29.63,103.36,104.67,#N/A N/A,192.22,116.75,164.83,34.41,100.7,60.82,42.13,94.98,169.12,58.36,44.09,47.71,34.34,85.5,107.55,115.43,123.79,68.1175,49.22,80.39,84.57,89.42
2/25/2015,128.79,82.17,153.01,85.15,29.49,103.44,105.57,#N/A N/A,191.72,116.31,162.81,33.945,101.21,61.14,42.05,98.66,168.89,58.49,43.99,48.41,34.66,85.46,106.91,114.05,123.37,68.2525,49.2,80.01,83.57,89.6
2/26/2015,130.415,83.25,151.73,83.8,29.91,104.17,104.56,#N/A N/A,192.2,115.38,160.87,33.65,102.8,61.58,42.46,99.51,169.61,58.96,44.055,48.495,34.59,85.17,107.82,113.66,122.67,68.4375,49.37,81.65,83.8,88.65
2/27/2015,128.46,81.59,150.85,82.9,29.51,103.87,104.08,#N/A N/A,189.79,114.75,161.94,33.25,102.51,61.28,43.3,98.9,168.65,58.54,43.85,48.56,34.32,85.13,107.44,113.63,121.91,67.8275,49.45,83.08,83.93,88.54
3/2/2015,129.09,82.03,153.8,83,30.19,104.19,105.89,#N/A N/A,191.79,116.12,160.48,34.06,103.22,61.77,43.2,100,170.5,58.58,43.88,49.375,34.77,85.41,107.9,114.4,123.19,69.5725,49.47,83.62,83.96,88.04
3/3/2015,129.36,81.91,155.57,82.84,29.54,103.45,106.35,#N/A N/A,191.27,116.07,161.03,34.095,102.34,61.97,42.95,99.74,168.27,58.34,43.28,48.985,34.56,85.16,107.4,112.86,121.7,68.825,49.55,83.21,83.37,87.62
3/4/2015,128.54,80.63,154.35,81.73,29.33,103.08,105.57,#N/A N/A,189.67,114.76,159.42,34.12,101.65,62.13,42.5,100.25,167.16,57.88,43.055,48.76,34.64,84.35,106.88,113.82,121.04,68.4375,49.07,83.02,82.58,87.18
3/5/2015,126.41,81.15,154.47,81.51,29.3,103.36,105.03,#N/A N/A,190.08,115.91,161.18,33.73,102.52,62,42.4,99.11,167.57,57.98,43.11,49.23,34.47,84.63,107.6,114.79,120.79,68.5325,48.92,83.2,83.57,86.74
3/6/2015,126.6,80.31,153.12,80.06,28.925,101.9,103.82,#N/A N/A,186.91,114.45,158.5,33.19,100.11,60.89,41.52,97.13,164.36,56.84,42.36,48.455,33.97,82.66,105.8,112.88,119.43,67.335,48.29,82.35,82.59,85.63
3/9/2015,127.14,80.51,154.75,80.81,29.36,102.5,105.26,#N/A N/A,187.93,115.25,160.77,32.72,100.66,61.5,41.39,97.71,166.37,57.26,42.85,48.715,34.03,83.09,106.72,114.9,121.75,67.855,48.23,83.5,82.88,85.16
3/10/2015,124.51,79.11,152.42,79.91,28.66,101.53,103.09,#N/A N/A,182.71,112.56,157.81,31.7,99.53,59.96,40.69,96.29,162.26,56.58,42.03,48.255,33.78,81.54,104.73,112.46,117.4,66.3,47.51,82.72,82.07,84.26
3/11/2015,122.24,79.45,151.17,79.7,28.26,101.56,102.89,#N/A N/A,184.18,113.07,156.8,32.33,98.32,60.24,40.1,94.96,161.73,56.06,41.98,47.67,33.63,81.39,105.67,112.72,118.34,66.1875,47.68,82.51,80.69,84.02
3/12/2015,124.45,81.56,152.04,80.19,28.24,102.96,107.17,#N/A N/A,189.95,116.1,157.98,30.8,99.83,61.37,40.57,96.25,164.47,56.17,41.02,48.52,34,82.09,107.83,114.88,121.24,67.395,48.73,84.25,81.9,84.22
3/13/2015,123.59,80.6,151.57,79.23,27.94,103.26,106.44,#N/A N/A,189.34,114.82,154.28,30.93,99.21,61,39.91,96.35,162.74,56.2,41.38,47.905,34,81.83,106.72,115.25,118.74,66.2575,48.84,83.72,81.9,83.87
3/16/2015,124.95,81.5,153.67,79.97,28.3,104.39,107.37,#N/A N/A,191.9,116.5,157.08,30.83,101.06,61.85,40.29,97.15,166.21,57.12,41.56,48.22,34.44,83.56,108.93,118.52,120.07,67.255,49.27,86.77,83.29,84.76
3/17/2015,127.04,81.06,154.51,78.45,28.15,103.02,106.96,#N/A N/A,190.57,115.58,156.96,30.59,99.89,61.61,40.51,96.17,164.23,56.47,41.695,48.27,34.17,82.85,108.75,117.6,119.86,66.125,48.95,86.26,82.62,84.08
3/18/2015,128.47,81.86,155.73,81.33,28.15,103.49,107.97,#N/A N/A,192.32,116.08,159.81,30.89,101.46,61.75,40.6,97,166.47,57.65,42.5,48.755,34.38,83.75,109.52,119.96,120.31,66.9175,49.54,87.18,82.53,86.07
3/19/2015,127.495,81.54,154.11,80.09,28.26,103.34,107.37,#N/A N/A,189.97,115.16,159.81,30.74,101.69,61.2,40.02,95.98,165.66,58.21,42.285,49.16,34.15,83.38,109.11,120.76,119.38,66.81,49.3,87.36,81.52,84.41
3/20/2015,125.9,82.7,154.5,81.19,28.44,103.86,108.43,#N/A N/A,193.13,117.49,162.88,31.31,102.4,61.75,40.65,97.05,166.49,58.58,42.88,50.99,34.25,84.74,109.73,119.14,119.46,67.41,49.56,88.23,83.24,84.54
3/23/2015,127.21,82.2,152.81,81.09,28.405,104.56,108.22,#N/A N/A,191.96,116.07,164.63,31.2,102.98,61.14,40.62,98.62,166.13,58.73,42.855,50.73,35.05,84.86,109.62,119.04,118.68,67.08,49.64,87.92,83.31,85.43
3/24/2015,126.69,81.37,151.65,80.48,28,104.49,107.11,#N/A N/A,191.28,116.15,163,30.79,101.96,60.46,40.47,99.36,166.32,58.63,42.9,50.325,34.52,83.92,109.23,118.12,118.92,67.1,49.41,88,83.05,84.52
3/25/2015,123.38,80.11,148.23,79.86,27.46,102.73,105,#N/A N/A,187.35,113.68,159.2,29.89,100.34,59.61,40.45,98.14,162.7,58.26,41.46,49.495,34.3,83.01,107.61,116.54,116.46,65.73,48.73,85.88,81.32,84.86
3/26/2015,124.24,78.48,148.17,79.88,27.09,101.99,105.24,#N/A N/A,187.24,112.37,160.59,30.08,100.14,59.54,40.35,97.64,162.59,57.6,41.21,49.665,34.16,82.15,106.83,116.25,116.04,65.59,48.42,84.44,81.89,84.32
3/27/2015,123.25,77.97,148.85,79.67,27.13,102.5,105.48,#N/A N/A,188.06,113.86,160.4,32,100.34,59.55,40.08,96.96,163.5,57.75,40.97,49.94,34.53,82.31,107.13,118.01,116.9,65.54,48.56,85.29,81.35,83.58
3/30/2015,126.37,78.05,152.7,81.37,27.65,103.83,106.12,#N/A N/A,191.02,114.63,162.67,31.46,101.55,60.96,40.51,97.88,166.05,58.34,40.96,50.445,35,82.72,109.64,121,118.83,65.66,49.12,85.99,82.53,85.63
3/31/2015,124.43,78.12,150.08,80.03,27.525,103.21,104.89,#N/A N/A,187.97,113.61,160.5,31.27,100.6,60.58,40.55,97.44,164.95,57.48,40.655,50.165,34.79,81.94,108.13,118.29,117.2,65.41,48.63,84.68,82.25,85
4/1/2015,124.25,78.93,148.64,79.64,27.25,102.26,105.44,#N/A N/A,192.23,113.13,159.18,30.81,99.15,59.95,40.68,96.29,162.52,56.86,40.72,49.775,34.33,82.32,107.11,117.45,115.92,65.18,48.92,84.26,80.71,84.46
4/2/2015,125.32,79.7,149.28,80.24,27.13,102.71,106,#N/A N/A,191.55,114.54,160.45,30.81,99.64,60.52,40.68,95.83,162.8,57.1,40.29,49.83,34.38,82.43,107.74,117.36,117.13,65.29,49.47,85.97,80.73,84.3
4/3/2015,125.32,79.7,149.28,80.24,27.13,102.71,106,#N/A N/A,191.55,114.54,160.45,30.81,99.64,60.52,40.68,95.83,162.8,57.1,40.29,49.83,34.38,82.43,107.74,117.36,117.13,65.29,49.47,85.97,80.73,84.3
4/6/2015,127.35,79.63,150.93,81.49,27.22,103.43,105.63,#N/A N/A,192.05,114.95,162.04,31.04,99.16,60.47,41.17,96.28,165.48,57.18,41.545,49.865,34.48,83.04,108.13,117.7,117.86,65.2,49.63,88.01,80.99,85.13
4/7/2015,126.01,78.33,152.32,80.54,27.39,103.13,105.43,#N/A N/A,192.39,114.3,162.07,31.26,100.1,60.85,41.01,96.35,166.21,57.43,41.53,49.805,34.54,82.39,107.34,117.35,117.49,65.8,49.27,87.28,80.5,85.75
4/8/2015,125.6,78.69,153.36,80.44,27.55,102.93,106.36,#N/A N/A,192.56,115.59,161.85,31.31,100.16,61.05,40.89,96.85,166.27,57.15,41.42,50.42,34.64,82.77,107.34,118.19,117.84,66.5,49.13,87.68,81.03,84.06
4/9/2015,126.56,79.16,153.42,80.68,27.625,102.37,106.77,#N/A N/A,194.89,114.57,162.34,31.24,101.33,61.47,41.05,96.55,166.79,57.43,41.48,50.36,35.03,82.89,107.3,118.55,117.88,66.44,49.01,92.62,80.84,84.65
4/10/2015,127.1,79.59,154.38,82.6,28.04,102.54,106.95,#N/A N/A,195.64,115.24,162.86,31.93,102.06,61.7,40.88,97.8,167.07,57.25,41.72,49.985,35.44,83.35,107.65,119,118.46,66.34,49.22,92.02,80.65,85.56
4/13/2015,126.85,79.27,153.24,82.14,27.98,102.14,106.51,#N/A N/A,195.58,114.44,162.38,31.73,100.55,62.07,40.7,97.44,165.84,56.73,41.76,49.635,35.09,83.43,107.87,119.37,117.41,65.61,49.04,91.71,80.29,85.34
4/14/2015,126.3,79.49,153.21,83,27.81,102.11,106.66,#N/A N/A,197.72,114.05,162.3,31.49,100.52,63.04,40.51,97.58,165.99,57.76,41.65,49.765,35.03,83.6,107.79,119.92,117.69,65.53,49.18,91.98,80.15,86.63
4/15/2015,126.78,79.75,152.43,85.16,28.25,101.73,106.98,#N/A N/A,201.1,113.45,164.13,32.83,100.6,64.21,40.4,96.44,166.44,58.45,42.255,49.915,35.21,83.51,108.08,117.32,117.87,65.68,49.39,91.54,79.74,88.08
4/16/2015,126.17,80.91,151.97,84.34,28.6,101.17,108.1,#N/A N/A,200.21,113.37,163.13,32.87,99.79,63.81,40.6,95.63,165.89,57.84,42.16,49.95,35.19,83.5,108.67,121.6,117.48,65.65,49.27,89.52,79.24,87.73
4/17/2015,124.75,77.32,149.6,83.28,27.915,100.39,106.69,#N/A N/A,197.35,112.1,160.67,32.47,99.58,62.84,40.3,94.88,161.71,56.88,41.615,49.275,35.04,82.53,105.4,118.71,115.11,64.52,48.9,86.96,77.88,86.93
4/20/2015,127.6,77.23,152.67,84.6,28.48,101.28,108.22,#N/A N/A,198.1,112.86,166.16,32.73,100.21,63.24,40.66,96.18,164.51,57.61,42.905,49.995,35.01,82.87,106.14,118.58,116.51,64.72,49.38,87.12,78.14,87.24
4/21/2015,126.91,77.28,153.33,83.92,28.69,101.41,107.68,#N/A N/A,196.84,113.17,164.26,32.43,100.3,62.31,40.78,94.87,164,57.66,42.635,50.145,34.89,83.08,101.88,119.28,116.95,65.35,49.17,87.09,78.03,86.88
4/22/2015,128.62,78.44,151.19,84.87,28.62,101.23,107.94,#N/A N/A,198.32,112.99,165.36,32.7,100.43,62.94,41.31,97.84,164.67,57.69,42.985,50.075,34.93,83.09,102.02,117.81,116.96,68.01,49.57,87.02,78.43,87.46
4/23/2015,129.67,78.15,149.87,84.79,28.675,100.88,109,#N/A N/A,199.31,113.96,170.24,32.35,100.46,62.8,40.95,97,159.66,57.51,43.34,50.555,35.36,80.95,103.48,118.26,117.26,67.72,50.05,86.69,79.18,87.54
4/24/2015,130.28,77.99,148.4,84.6,28.82,101.58,109.53,#N/A N/A,197.99,113.7,169.78,32.08,101.08,62.6,40.89,98.74,158.99,57.6,47.87,50.475,35.27,81,103.95,118.69,116.16,67.48,50.03,85.98,79.84,86.97
